[-3, 43, 53, -15, 17, 5, -22, 16, -65, -37, 34, -5, -6, 7, -43, -13, -51, 15, 20, -4, 9, -15, 32, 48, 17, -7, -5, -25, 10, -8, 4, -13, 41, -35, -23, 15, 23, -2, 6, 21, 7, -11, -8, -2, 27, -20, -17, 4, -5, 6, 2, -42, 10, 7, 25, 5, 31, -8, -15, 40, 2, -1, -32, -13, 13, 2, 32, -43, -11, -60, -17, 5, -13, -4, 0, 40, -2, -3, 32, -3, -45, -26, -6, 18, -26, 26, -1, -33, -40, 15, -12, -14, -2, -16, -35, 4, 14, -9, -44, -18, 31, 27, -29, 4, 15, -49, -35, -4, 2, 15, 19, 45, -15, 51, -21, -9, 17, -53, -23, -13, 6, -20, 13, -47, 27, -35, 3, 10, 38, -13, 0, 75, 76, -59, 33, -12, 20, 17, -6, 31, 2, 49, 16, -13, -8, 38, -33, 58, -1, 18, -35, -15, -12, -18, -14, 28, -4, 3, -19, -33, 36, 24, -17, 32, 25, -15, 48, 60, 29, 17, -27, -53, -11, 1, 8, -53, 49, -2, 18, -5, -11, -4, 31, 25, 27, -19, -6, 4, -49, -53, 34, 17, 14, -46, 2, 6, -22, 52, -53, 8, 11, 15, 10, -58, 2, 83, -8, -9, 0, 62, -18, -10, 34, 12, 5, 2, -42, 15, 1, -1, -28, -5, 41, -16, -15, -13, -25, 34, 40, 6, -29, -6, -13, 0, -15, -36, -25, -6, 20, 16, -15, -6, 12, 3, 15, 30, 22, 18, -2, -8, 0, 0, -44, -45, 6, -22, -32, 0, -45, 0, 0, 0, 62, 0, 7, 13, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[11, 19, 16, 34, -25, 6, -38, -8, -24, -22, 43, 4, -17, 32, 42, -26, -40, 20, -17, 10, 17, 15, 30, 28, 0, 33, 49, -24, 10, 15, -24, -13, 14, 55, -25, 61, -15, 37, 28, -23, 3, 3, -66, -27, 14, -16, 0, 0, -28, 1, 17, 6, 6, 19, 1, 7, -70, -6, -1, 33, -15, -44, 5, -8, -12, 16, 1, -29, -64, -17, 51, -38, -20, 5, 23, 14, 35, -43, -31, 18, -30, 18, 36, -28, -21, -20, 5, -2, 14, 46, -6, -13, 15, 27, 21, -18, 29, 32, 51, -13, 41, -11, -53, -3, 15, 4, -6, 63, -22, 15, -42, 43, -35, 17, -17, 5, -28, -54, 29, -46, 13, -53, -6, -33, 28, -11, -3, -7, -37, -29, -25, -13, -2, 32, 17, -22, -28, -30, 43, -10, -7, 90, -46, -15, 8, 40, -25, 20, 18, -30, 25, -6, -28, 48, -3, -23, 21, -28, -9, -16, -51, -27, -46, -19, 39, -57, 18, 45, 9, 41, -45, 1, 17, 46, 16, 60, -5, -26, 22, -22, 15, -7, 13, 36, 5, 21, -9, -2, -35, -18, 51, 13, 28, -45, -19, 30, 8, 4, -15, 23, 22, -37, 16, -17, 31, 4, -17, 6, -42, 43, -12, 12, 38, -3, -23, 1, 12, 9, -3, 7, -5, -11, 26, -2, 26, -3, -25, -9, 28, 9, 1, 4, -28, 0, -35, 15, -6, -9, -8, -2, -20, 37, 12, 42, 63, 16, 28, 41, -11, -6, -9, 0, -7, -45, -21, -26, -30, 0, 13, 0, 0, 0, -35, 0, -9, 20, 0, -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-6, 74, 46, 40, 22, -20, 24, 36, -19, 19, -79, 3, -19, -23, -14, 41, 26, -32, 11, 24, 69, -6, 20, 9, 34, 15, -25, 17, 26, 6, 2, -15, -3, -25, -65, 7, 53, -35, 8, -17, 56, 14, 36, -11, 9, 12, 22, -6, -6, -47, -25, -10, 18, 14, 22, 0, -13, -37, -1, 43, -4, 40, -60, -45, -19, 20, 41, 6, 37, -5, -40, 23, 18, -4, -27, 42, 16, 15, -57, 43, -7, -44, -10, 40, 11, 51, 14, 0, -60, 10, -35, 9, 0, -30, 12, -11, 7, -39, -9, -44, 23, 30, -49, 19, 23, -55, -60, -16, 17, 18, 34, -30, 12, 10, 3, 0, -2, 0, -22, 38, 34, -51, 29, -24, 1, -38, -8, 9, -19, 9, 19, -3, 15, -16, 19, -39, -18, -31, -15, 31, -5, 14, -2, -15, 47, 25, -13, -2, -33, 28, -41, 21, -4, 52, -12, -34, -2, -17, 11, -28, 11, 40, 9, -21, 25, 15, 25, 17, 42, 5, -11, 8, 3, 20, 28, 0, 23, 21, -32, 59, 43, -6, -17, 29, 7, 18, -3, 19, 40, 34, 5, 29, -44, -18, -7, 7, 12, 34, 42, -21, -35, -6, -27, 39, 4, -18, 18, -20, -20, 55, 4, -32, 35, -7, -4, -21, 14, 55, 16, -25, -6, 16, 27, 7, 2, 18, 6, 10, -6, 22, -31, -20, 25, 0, -9, 50, 8, -17, 23, 22, -30, 30, 4, 25, -51, 13, 5, -29, 8, -1, -20, 0, 19, -28, -34, 6, -17, 0, 34, 0, 0, 0, 6, 0, -18, 10, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[40, -9, -8, -16, -35, -41, -9, 16, 9, 53, -20, 3, -18, -21, 7, 41, -2, -43, 20, -14, 15, 36, -10, -47, 65, -2, -2, 8, -16, 6, 31, 13, 35, 0, -45, -5, -24, 21, 10, -33, 62, 6, 64, 36, -6, -13, 52, -39, 21, -41, -7, -46, 41, -12, -31, -37, -10, -26, 61, -44, -80, -28, 27, -26, -37, 21, 30, 4, 30, 10, 29, -74, -49, 12, 2, -29, -30, 44, -54, -2, -24, -19, -19, -12, 13, -73, -2, 34, 19, -15, 8, 19, 17, -31, 56, 18, 19, -21, 66, -46, -37, -16, 5, 18, 14, 4, 10, -24, -33, -17, -31, -45, -67, -55, 101, -41, -4, 1, -41, -12, 37, -21, 0, -8, -30, 38, 31, -13, -50, 65, 23, -63, 35, -8, 14, -14, -12, -55, 34, 82, -58, -48, -29, 24, -12, -18, -18, -24, 55, -49, 62, -21, 2, 30, -36, 7, 32, -6, 21, -34, -12, -38, -1, -16, 10, -53, -29, -22, -20, 11, 7, 28, -21, 27, 38, 53, -45, -40, 13, 20, 28, -14, 50, -58, 18, -8, -1, 0, 4, 45, -7, 12, -35, 2, 16, -33, 16, 57, -23, 44, 47, -42, -14, 18, -22, -48, -6, 29, -32, 12, 0, -14, -28, -16, 7, 18, 35, 14, -4, -22, -3, 29, -41, -15, -4, -3, 21, 16, 7, 28, 8, -6, -29, 0, 4, 6, -2, -24, -7, 53, 37, -5, 50, -11, -13, -21, -7, -23, 20, -38, 3, 0, 21, 8, -3, -17, -9, 0, 1, 0, 0, 0, -6, 0, -27, 11, 0, -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[12, 15, -58, 20, -8, -13, -14, 7, 0, 9, -8, 21, -9, -14, -14, 13, -19, -4, -17, 13, 17, -4, 0, -24, 16, -27, -68, 10, 30, -45, -5, -20, 6, 5, 52, 11, 19, 37, 2, -3, -35, 52, -11, 4, -34, -12, -34, 14, -25, 49, -37, -38, 5, 15, 27, -21, 3, -25, -10, -6, -46, 14, 4, 9, -16, 34, 12, 2, 5, 26, 16, 46, -10, -48, -10, -25, -21, -9, 48, -25, -11, 38, 27, 57, -2, 44, -9, 30, -9, -59, 9, 11, -25, -47, -4, -39, 16, -11, -20, 47, 16, 13, 24, 31, 24, -33, 6, 29, 39, -9, 59, -33, -7, 31, 20, -2, -5, -6, 58, -14, -1, -17, -4, 33, 14, -26, 20, 39, 11, 27, 42, 20, -4, 25, 42, 7, -38, -29, -2, 14, -45, 8, -38, -20, 24, 42, 14, 19, -23, -42, -47, -14, 7, -33, 33, 58, 10, 14, -19, -1, 1, 13, -10, 38, -23, 8, 17, -12, 25, 47, 30, 42, 53, -57, 6, -7, 24, 3, -41, -52, -41, 24, 20, -37, -3, 43, -9, 2, 33, -3, 9, 51, -9, -44, 22, 19, -29, 33, 12, 60, -23, -8, -19, -20, 2, -21, 16, 6, 21, 10, 49, 44, 0, 12, 1, -36, -31, 8, 16, -8, -23, 8, -51, -24, -37, -5, 19, -41, 17, 26, -13, -1, 34, 0, 18, 25, -8, -14, 18, 1, 3, -1, 73, 13, -49, -20, 6, -6, -11, -24, -25, 0, -3, 12, 11, -24, -9, 0, 31, 0, 0, 0, 0, 0, -6, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-9, 34, 19, 20, 62, -1, -16, -5, 23, 9, -38, 18, -14, 12, -11, -11, -27, 0, -24, -39, -47, 23, -17, 11, 41, 53, -10, -1, -43, -37, 39, -9, 14, 27, 28, 21, 10, -9, 0, 34, 0, -35, -39, 8, -9, 22, -89, 6, 12, 8, 9, -5, -28, 15, 39, -9, 25, 43, -33, 43, -6, -56, -15, 44, 21, -2, -5, -1, -39, -21, -30, 5, -16, -32, 15, -87, -1, 10, 39, 18, 12, 19, 74, -5, 0, -2, -31, -15, 20, -18, -34, -15, 38, -11, 24, 12, -42, 48, 61, 4, 34, 0, 35, 16, 3, 11, 24, 39, 25, -23, -27, -40, 13, 3, 10, -27, 22, -24, 33, 6, 13, -32, -12, 33, 19, -10, -4, 11, -2, -3, -36, 15, -27, 32, 12, 53, -7, -15, -5, -47, 42, -6, 31, 16, 9, -4, 32, 35, -26, -18, 35, -7, -8, -13, -23, -32, -15, 13, -23, -7, 4, 20, -19, 40, -44, -19, 44, 10, 4, -3, -8, 10, 14, -54, -24, -39, 20, -29, 4, -35, -43, 24, 43, 6, 15, 70, 13, -28, -2, -46, 34, -27, 16, -30, -38, -26, -10, -26, 6, -16, -3, -21, 13, -36, -10, 3, 13, 8, 5, -25, -8, 51, -15, -3, 4, 24, 17, -25, 2, -51, -7, -19, 4, -50, 30, -45, -3, -15, 5, 19, -37, -22, 8, 0, 39, 64, -18, -22, -49, -40, 7, -5, 19, 43, -41, 5, -57, -29, -10, -13, -2, 0, -35, 14, 28, -6, 25, 0, -50, 0, 0, 0, -25, 0, 32, 39, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[21, 77, 28, -12, -65, -41, 49, -12, -38, -1, 8, 22, -4, 7, -15, -10, 35, -52, -8, -36, -17, -6, -68, 25, 35, -28, -5, -11, -14, -62, 22, 22, -11, 25, 58, 0, 6, 0, -25, 28, -12, -42, -16, 50, -16, 9, 15, -55, 31, -10, -4, 3, -15, 21, -26, -28, -36, 25, -7, -4, 3, -48, 12, 8, 17, -3, -9, 12, 37, -1, -5, 23, -28, 57, 9, -44, -25, 17, 38, 3, -40, -29, 6, -72, 8, -8, -12, -6, -3, 40, -13, -25, 16, 21, -11, 4, -29, 50, 10, -42, -25, -21, -42, -8, 1, -5, 1, -18, -26, -17, -8, -26, 7, -13, 20, -26, 21, 19, -16, -16, 1, 1, -19, 3, -30, 14, 22, -35, 18, -30, 33, 0, 44, -11, -87, 26, 24, 49, -2, -45, 8, 7, 24, 2, -25, -27, -33, -29, 7, -31, -53, -33, -45, 13, -21, -54, 40, -4, -14, 19, -24, -52, 6, -23, 35, 12, 46, 40, 10, -30, -24, 24, -16, 54, -21, -34, -14, -15, 26, 11, -8, -1, 18, -7, -26, -13, -21, -20, -1, 30, -5, -48, 29, -22, -11, 11, -24, 51, -18, 14, -9, 3, 0, -24, 10, 19, -4, -23, 17, -43, 1, 31, -6, 34, 23, 25, -21, 17, -45, -12, -4, 40, -4, 10, 9, 13, -15, 8, 20, -38, -56, -34, -34, 0, -38, -30, 12, 26, -33, 29, 2, -17, -42, -24, -1, -3, -13, 7, -63, 20, -28, 0, -59, 35, 8, 33, -8, 0, 19, 0, 0, 0, 17, 0, 25, -21, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, -24, 10, -26, -16, 4, 22, -13, -36, -1, -7, 33, -16, -19, 9, -6, 44, 24, -36, -41, 21, -13, -7, 63, 3, -5, -39, -5, 27, -14, -6, 29, 2, -27, -15, -7, 24, -56, -1, 33, -24, 45, -22, 14, -2, 7, -19, -8, 30, -24, -24, 1, 27, 44, -40, -64, -6, 52, -32, 17, 12, 7, 43, 2, 4, 29, -10, 1, -18, -24, 48, 2, -44, 52, 51, -22, -4, -11, 41, -28, -40, -61, -10, -53, -24, -32, -11, -28, -15, 29, -27, -11, 8, -46, -7, 5, -31, 25, 12, -12, 2, 14, 29, -51, -19, 17, -11, -9, 16, 26, -5, 6, 15, 30, -14, -30, -3, 56, 13, -25, 40, -1, -32, 6, 44, 28, 38, -20, -7, -24, -7, -3, -7, -10, -49, 36, -11, 26, -32, 7, -1, 4, -28, 48, 7, -34, -3, 15, -12, 43, 17, -14, -20, 4, 99, -39, 18, 18, -18, 3, -46, -10, 39, -19, -36, -9, 23, 43, -1, 18, 10, 8, -52, 16, 58, 9, 2, 24, 34, 35, -32, -3, -2, -3, -37, -2, 26, -21, -34, 29, -43, -19, 4, 24, -11, -7, -31, -15, -32, 10, -10, 51, 42, -22, 13, 29, 5, 4, -15, -44, 14, 28, -1, -8, -6, 15, 4, -17, -43, 10, -61, 27, 8, 2, -12, 20, 14, 64, 14, -54, 2, 13, -21, 0, 2, -44, 33, 50, -18, -10, 26, -7, -47, -9, 66, 29, 10, 26, -11, 73, -10, 0, -27, -10, -7, 25, 2, 0, -27, 0, 0, 0, 14, 0, 27, -23, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[11, 25, 4, 47, 86, 16, -37, 69, -54, -59, -50, 36, -24, -5, 45, 3, -24, 30, 18, -5, 8, -8, 10, 56, -12, 32, 3, 5, 35, -6, 15, -25, -32, -24, 41, 8, -2, -40, -5, 3, -2, -12, -36, 4, 14, -34, 25, -55, 27, -20, -42, 2, 25, 21, 12, -2, -17, -13, -37, 16, 75, -13, 1, -35, -23, 77, -23, -16, 8, -21, 84, -34, -16, 13, 22, -12, -6, 39, 46, 7, -8, 7, 21, -22, -8, -7, -10, 34, -5, -18, 4, -20, 11, -4, 73, 2, 14, 38, 70, 17, 15, -28, 46, -27, 45, 50, -30, -21, -25, -9, 0, -11, -2, 28, -45, -31, -15, -13, 40, 20, 6, -45, -20, 7, 16, 15, -2, 27, 6, 31, 5, -29, -53, 29, 51, 21, 4, 15, 9, -38, 11, 4, -8, -1, 3, -5, -6, 0, -23, -67, 20, -1, -70, -11, 14, -2, 58, -84, -35, -14, -3, -41, 3, 38, -40, -11, -28, -2, 37, -15, -5, -45, -78, 36, 56, 27, 24, -10, -1, -68, -54, -28, -2, -14, -14, 8, 44, -24, 20, -25, 39, -16, 25, 56, 6, -4, -20, -14, 48, -19, -15, -24, 9, -3, 6, 34, 27, -6, 38, 39, 63, 0, -14, -15, 0, 11, 22, 33, -10, 0, -70, -19, 41, -20, 55, -38, 61, 3, 2, -74, -12, 17, 19, 0, -18, 18, 14, 41, -23, -90, -35, -13, -32, -32, 21, 29, -11, -27, -13, 34, 35, 0, -68, -4, 19, -3, -14, 0, 37, 0, 0, 0, -79, 0, 10, -39, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-31, 16, 0, 34, 11, 5, -18, -2, -24, 1, 10, 2, 13, 20, 41, -17, 7, 47, 58, 48, -12, -10, -9, -7, -43, -34, 0, -6, 26, 6, -22, -20, 0, 5, 31, -2, 39, -28, -46, 5, -8, 3, -31, 0, 33, 23, 0, -4, -10, 24, 7, 10, 29, -17, -17, 3, 40, -46, 2, 20, 21, 29, -2, 25, 5, 20, 4, -19, 3, 23, 5, 21, 5, -9, 14, -3, 28, 6, -14, 1, -7, -26, -18, 39, -12, 20, 26, 7, -25, -10, 21, -18, -27, 14, -56, 0, 23, 35, -15, -16, -9, 8, -11, -42, -19, -11, -26, -36, -1, 15, 47, 15, 28, 13, -27, -14, 8, -3, -15, 25, 9, 0, 12, -33, 8, -39, -24, 53, 43, 5, 13, 17, 35, 2, -7, -1, 1, -40, -34, 22, -3, 12, 42, 23, 23, -7, -18, 33, -58, 33, -73, -20, 15, 39, -31, -7, 3, -12, -11, -31, -5, -10, 28, -1, 21, 26, 21, -1, -3, -1, 1, -10, 0, -39, 18, -28, 8, -7, -18, 1, -19, -29, -12, 7, 10, 10, 4, -19, -25, -58, -2, 22, -17, 14, -10, -2, 0, 24, -30, 26, -40, 15, 1, 23, -6, -5, 2, -1, 11, 18, 8, -32, -19, -20, 20, -33, -23, 49, 43, 18, -5, -40, -23, -40, -17, 14, 0, 40, -6, 51, -3, -6, 10, 0, -12, -18, -34, -6, 17, -21, -28, -6, -34, -9, -10, -1, 8, -21, -1, -11, 27, 0, -3, -5, -1, -8, -16, 0, 1, 0, 0, 0, -1, 0, 21, -7, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, -37, -32, 23, 5, 14, -24, -6, -55, -10, 51, 20, -4, 28, 26, -14, 5, -17, -9, 60, 45, -37, -56, -2, -3, -30, -8, 19, 1, -21, -37, -4, 6, 22, -24, -7, 16, -7, 2, -20, 31, 8, -29, -41, -39, -4, 16, 52, 20, 87, 2, -25, -9, -34, 17, -43, -7, -47, 54, -41, -28, 17, 22, 36, -2, -29, 6, -16, -39, 50, 75, 41, 3, -11, -7, 0, -41, -4, -32, -39, 39, 70, -28, -7, -5, 5, 20, 3, 70, -39, 48, 32, -16, -14, 36, -19, 37, -14, -3, 26, -20, 23, 19, 33, -18, 18, 25, -6, 8, 21, 25, -22, -9, -39, 34, -12, -37, 7, 26, 4, -38, 33, 5, -7, 4, -7, -10, 29, 21, 39, 15, -57, 18, 2, -30, -5, -56, 37, 52, 1, -24, -5, 14, -54, 56, -39, 25, -10, 10, -36, 16, 4, -17, 1, 31, -31, -4, 3, -13, -23, -38, -15, 8, 19, -37, -15, 5, -39, 6, -5, 7, 13, 10, 8, -32, 49, -4, -16, -60, 18, -16, -24, 5, 14, 32, -19, -7, -5, -28, -12, 27, 46, 17, 21, -14, 23, -19, -21, 13, -6, 1, -13, -19, 1, -38, -35, 4, 14, 7, -19, 7, -13, 6, -8, -11, 19, -10, -14, 47, -29, 15, 54, -37, -39, -22, -7, 55, -40, 4, -17, 31, 18, 41, 0, 15, 9, 31, 36, 43, -39, 28, 0, -40, -15, -40, -65, -14, 5, -24, 0, 20, 0, -7, 3, 56, 33, -22, 0, 3, 0, 0, 0, -26, 0, -36, 7, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[9, 20, -8, -1, 51, -14, -34, 57, -40, -7, -19, 28, -14, -41, -3, 15, -37, -11, -24, -10, 18, 26, 22, 30, 28, -26, -12, -31, 27, -63, 29, 14, -28, -39, 63, 14, 7, -31, -16, 4, -42, -13, 31, 17, 7, 0, 41, -52, 3, -46, -4, 11, -21, 57, -3, 20, -51, 7, -34, 34, -2, 6, -28, -21, -15, 76, 5, -8, 67, 4, 31, 11, -33, 74, 22, -19, -30, 38, -8, 15, 16, -65, -28, -17, -35, 43, -4, 24, -51, -57, -11, 23, -2, -43, 7, 12, 0, -29, 47, -31, 26, -10, -21, -3, 11, -22, -46, -20, 33, -9, 14, -33, -7, 3, -41, -6, 27, -65, 8, 22, 18, -54, -8, -2, 8, 32, 4, 16, -37, -42, 50, -10, -36, 14, 40, 6, -4, 18, 7, 3, -47, -11, -22, 21, -17, 3, 8, -14, 9, -5, -77, 0, -9, -21, -33, -13, 64, -45, 24, 15, -8, -16, -6, 32, -23, -29, 18, -13, 8, 5, -8, -7, -36, 19, -2, 24, 9, 29, 5, -15, 6, 19, 9, 4, -12, 31, -5, 28, 7, 10, 9, -4, -30, -39, 18, -4, 3, 46, 32, 10, -29, -17, 6, -12, 7, 4, 23, -12, 48, -3, 15, 19, -25, 45, 34, -28, -3, 51, 1, 15, -1, -1, 4, -21, 15, -23, 5, -41, -6, 11, -43, -6, 31, 0, -14, 15, 12, 15, -13, -10, 46, -17, 4, -34, 17, -2, 9, -45, 36, 21, 0, 0, -8, 82, -3, -34, -30, 0, 11, 0, 0, 0, 6, 0, -3, -43, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[24, 0, 42, 11, -30, -1, 45, -4, 10, -12, -2, -5, -6, 8, -58, -12, 0, -21, 11, 49, -14, 13, -16, 10, -32, -41, -40, -62, -23, 10, -15, 3, 12, 3, 24, 15, 7, 67, 31, 22, 23, -42, -1, -11, -39, -1, 6, -23, 1, 20, 11, 15, -35, -32, -11, 28, 23, 9, 39, -49, -3, -38, 3, 36, 31, 3, 13, -4, -8, 21, -2, 14, -11, 18, 22, -1, 2, -27, -26, 15, 15, -10, 10, -39, 1, 40, 29, -9, 52, 75, 8, 53, 30, 16, -30, 12, -2, -31, -27, -26, -22, -20, 1, -16, -44, -48, -9, -29, 21, 8, -38, 2, -17, -6, 6, 31, 53, -18, -35, 15, 41, 10, 8, 0, -43, 20, -2, 1, 17, -39, -3, 17, 3, -31, -33, -27, 30, -30, -17, -13, 15, -16, -36, -6, 5, 41, -5, -18, 17, 23, -29, -34, 33, 26, -12, -22, -15, 39, -13, -42, -35, 47, 0, 2, 29, 35, -12, 6, 4, -31, -19, -16, 31, 5, -34, -45, -8, -22, -37, 100, 59, -6, 17, -19, 22, 8, -25, -2, -21, 50, -6, -3, 1, -11, 25, -17, 41, -43, -35, -37, 14, 1, 40, 12, 29, -25, 3, 10, -18, -20, -35, -25, 9, -16, 22, -17, 3, 0, -4, -8, 39, 21, -38, 27, 16, 1, -57, 30, -12, -18, -37, -5, 0, 0, -13, -39, 0, 11, -6, 42, -41, -8, -30, -38, -1, 12, -15, -5, -33, -55, -33, 0, 56, 9, -21, -16, 43, 0, -14, 0, 0, 0, 33, 0, 8, 26, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-9, 30, -16, 24, -14, -25, 20, 19, 56, 33, -1, -25, 48, 39, -12, -14, 26, -67, 48, 8, -33, 32, -42, -35, 11, 11, -31, 13, -12, -11, -2, -59, -20, 1, 33, 5, 32, 41, -61, 19, -29, -41, 14, -7, -44, 38, -29, 7, 11, 18, -22, -27, 38, -30, 21, 5, 22, 29, 30, -51, -21, 6, -19, 24, 5, -19, -2, 7, -4, 54, -36, 58, 19, -34, -53, -36, -14, 62, 15, 27, 33, 31, 18, -4, 34, 11, 17, -4, -32, -40, 28, -28, 3, 25, -33, -31, -7, 23, -1, 15, -18, -18, 30, 15, -15, -15, 11, -3, -8, 17, 58, -8, 4, -17, 31, -5, 26, 49, -43, 22, -45, 28, 34, -19, -14, -22, -20, 3, 43, 29, 0, 35, 16, -1, -16, 32, 34, -2, -26, -29, -24, -25, 16, -13, -3, -16, -8, -30, -59, 0, -28, 7, 13, 6, -81, 9, -41, 3, -12, 40, 27, 11, 23, 10, -4, 62, 28, 3, 16, -36, -48, 31, -5, -27, -10, -22, -21, -50, -31, 19, -50, 5, -2, -33, 45, -4, -21, -15, 23, -32, -23, -21, 3, 5, 33, -13, 6, -1, -4, 4, -12, -17, -26, 25, -35, -83, 9, 8, 51, -6, -2, 1, -45, -15, 24, 6, -4, -2, 30, -21, -7, 19, 22, -10, 2, 22, 13, -5, -38, 9, 10, 13, -17, 0, 28, -13, -24, 36, 5, 21, -17, -51, 14, 8, 9, 24, -42, -33, -36, -19, -13, 0, 10, 26, 22, -32, 20, 0, 7, 0, 0, 0, 1, 0, 30, 10, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[28, 40, 16, -59, 3, -26, 5, 25, -19, 45, 3, 29, 38, 10, -86, -9, 8, 1, 63, -50, -27, 8, 10, 14, 17, -3, 12, 24, 20, 10, 65, 36, 61, -46, -18, -26, -10, -16, -6, 47, -3, -36, 16, 87, 16, 2, 3, 5, 22, 1, -37, -10, 11, 7, -14, -14, 35, -21, -6, -10, 7, -43, 20, -49, 5, 24, 17, -37, -29, -39, -25, -3, 9, 5, -33, -17, -48, -12, 23, 15, 20, -28, 12, -59, 26, -1, -16, -25, 0, 25, -42, -3, 10, -7, 19, 17, -17, -16, -14, 15, -36, 7, -4, 13, -28, -17, 41, -42, -32, -42, -34, 0, 17, 78, 17, -30, 4, 11, 25, -30, 29, -7, 36, -14, -23, 39, 28, -50, -26, -6, -21, 28, 7, 10, -25, 31, 29, 62, -1, -30, 1, -41, 58, 29, -33, 52, -23, -1, -10, 36, -6, 35, -11, -38, -24, -8, 7, 22, -46, 51, 25, -5, 14, -20, -4, 11, -13, -23, 73, -10, 38, 28, -66, 80, 40, -19, -15, 13, 24, 17, -29, -7, -2, 10, 23, 25, 12, -12, 51, 5, -30, -34, 11, 33, -62, 6, 13, -8, -48, 23, 12, 56, -34, -9, -46, -37, -7, 23, 17, -30, 42, 28, 16, -1, 12, 35, 2, -2, -30, -26, -3, 19, -9, 9, 4, 3, 15, 41, 29, -3, -2, -54, -20, 0, 27, -38, -3, 11, -48, 27, 28, 20, 31, 25, -17, -26, -5, -12, -20, -29, 53, 0, -49, -35, -11, -20, -21, 0, 16, 0, 0, 0, 37, 0, -14, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
